@relation MyRelation

@attribute obj1 numeric
@attribute obj2 numeric
@attribute obj3 numeric
@attribute obj4 numeric
@attribute obj5 numeric
@attribute obj6 numeric
@attribute obj7 numeric
@attribute obj8 numeric
@attribute obj9 numeric
@attribute obj10 numeric
@attribute obj11 numeric
@attribute obj12 numeric
@attribute obj13 numeric
@attribute class {0,1}

@data
730,24,28,1708231808,0.8,0,0,2,7,56,0,0,1,0
730,24,28,-278156352,0.8,0,0,4,4,2,0,0,1,1
730,24,28,1671691008,0.8,0,0,10,23,12,0,0,1,0
730,24,28,1696113408,0.8,0,0,0,3,18,0,0,1,0
730,24,28,-1755883264,0.8,0,0,1,0,0,0,0,1,0
730,24,28,-1569678336,0.8,0,0,1,3,0,0,0,1,0
730,24,28,339647520,0.8,0,0,1,0,0,0,0,1,0
730,24,28,-1585976576,0.8,0,0,1,0,0,0,0,1,0
730,24,28,-1017355200,0.8,0,0,2,4,12,0,0,1,0
730,24,28,124561248,0.8,0,0,2,4,12,0,0,1,0
730,24,28,-206932736,0.8,0,0,0,2,16,0,0,1,0
730,24,28,-802593088,0.8,0,0,0,6,20,0,0,1,0
730,24,28,70938392,0.8,0,0,0,1,2,0,0,1,0
730,24,28,1988193536,0.8,0,0,1,6,6,0,0,1,0
730,24,28,-243790768,0.8,0,0,1,6,20,0,0,1,0
730,24,28,-1413066240,0.8,0,0,1,2,0,0,0,1,0
730,24,28,210767808,0.6,0,0,0,4,0,0,0,1,0
730,24,28,1823980416,0.6,0,0,0,1,0,0,0,1,0
730,24,28,323377920,0.6,0,0,0,10,0,0,0,1,0
730,24,28,520549920,0.6,0,0,0,2,0,0,0,1,0
730,24,28,1774688768,0.6,0,0,0,3,0,0,0,1,0
730,24,28,154273888,0.6,0,0,0,2,0,0,0,1,0
730,24,28,78243056,0.6,0,0,0,13,0,0,0,1,0
730,24,28,-1907016448,0.6,0,0,0,1,0,0,0,1,0
730,24,28,1560982528,0.6,0,0,0,2,0,0,0,1,0
730,24,28,108944696,0.6,0,0,0,3,0,0,0,1,0
730,24,28,-2137234304,0.6,0,0,0,3,0,0,0,1,0
730,24,28,-764105664,0.6,0,0,0,2,0,0,0,1,1
730,24,28,605309120,0.6,0,0,0,3,0,0,0,1,0
730,24,28,802670464,0.6,0,0,0,6,0,0,0,1,0
